condition,task_id,rollout_idx,turn_index,role,probe_score,token_index
tones_disappointed_8turn,imp_countdown_156,2,2,user,-7.281195640563965,1159
tones_disappointed_8turn,imp_countdown_156,2,2,assistant,3.2229061126708984,1601
tones_disappointed_8turn,imp_countdown_156,2,3,user,-5.1879658699035645,1611
tones_disappointed_8turn,imp_countdown_156,2,3,assistant,-0.7374482750892639,1819
tones_disappointed_8turn,imp_countdown_156,2,4,user,-1.7998323440551758,1836
tones_disappointed_8turn,imp_countdown_156,2,4,assistant,0.3266727328300476,1994
tones_disappointed_8turn,imp_countdown_156,2,5,user,-2.5618481636047363,2011
tones_disappointed_8turn,imp_countdown_156,2,5,assistant,-0.8991925120353699,2199
tones_disappointed_8turn,imp_countdown_156,2,6,user,-3.685250759124756,2216
tones_disappointed_8turn,imp_countdown_156,2,6,assistant,-0.7544394135475159,2428
tones_disappointed_8turn,imp_countdown_156,2,7,user,-2.2365779876708984,2438
tones_disappointed_8turn,imp_countdown_156,2,7,assistant,-0.867197573184967,2628
tones_disappointed_8turn,imp_countdown_156,3,0,user,1.9033291339874268,100
tones_disappointed_8turn,imp_countdown_156,3,0,assistant,-0.6711050868034363,616
tones_disappointed_8turn,imp_countdown_156,3,1,user,-6.256781101226807,633
tones_disappointed_8turn,imp_countdown_156,3,1,assistant,-0.9268172383308411,1148
tones_disappointed_8turn,imp_countdown_156,3,2,user,-4.001479148864746,1165
tones_disappointed_8turn,imp_countdown_156,3,2,assistant,-0.5919918417930603,1681
tones_disappointed_8turn,imp_countdown_156,3,3,user,-5.893409252166748,1698
tones_disappointed_8turn,imp_countdown_156,3,3,assistant,-3.25140643119812,2214
tones_disappointed_8turn,imp_countdown_156,3,4,user,-5.799105167388916,2231
tones_disappointed_8turn,imp_countdown_156,3,4,assistant,0.9431412816047668,2481
tones_disappointed_8turn,imp_countdown_156,3,5,user,-5.970185279846191,2498
tones_disappointed_8turn,imp_countdown_156,3,5,assistant,2.8235511779785156,2787
tones_disappointed_8turn,imp_countdown_156,3,6,user,-4.566026210784912,2797
tones_disappointed_8turn,imp_countdown_156,3,6,assistant,0.7002320289611816,2987
tones_disappointed_8turn,imp_countdown_156,3,7,user,-1.7845842838287354,3004
tones_disappointed_8turn,imp_countdown_156,3,7,assistant,0.2979196608066559,3189
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,0,user,1.7679026126861572,95
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,0,assistant,-0.34741920232772827,610
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,1,user,-5.591653347015381,620
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,1,assistant,-0.007885336875915527,868
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,2,user,-4.156087398529053,878
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,2,assistant,-1.690558910369873,1028
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,3,user,-5.292983531951904,1045
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,3,assistant,-1.2518410682678223,1197
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,4,user,-0.1417306661605835,1214
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,4,assistant,-0.4486982226371765,1394
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,5,user,-0.6762413382530212,1411
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,5,assistant,1.0374460220336914,1587
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,6,user,-3.4482502937316895,1597
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,6,assistant,0.7344269752502441,1769
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,7,user,-1.935703992843628,1779
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,0,7,assistant,2.4139750003814697,1971
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,0,user,1.7773497104644775,95
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,0,assistant,-1.364034652709961,611
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,1,user,-5.457027912139893,621
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,1,assistant,-2.1689577102661133,1097
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,2,user,-4.438361644744873,1107
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,2,assistant,0.7460257411003113,1623
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,3,user,-6.518589496612549,1640
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,3,assistant,-0.1153821349143982,1823
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,4,user,-4.2431721687316895,1840
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,4,assistant,-1.2384939193725586,2060
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,5,user,-3.9751086235046387,2077
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,5,assistant,-1.4368929862976074,2302
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,6,user,-4.9626007080078125,2319
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,6,assistant,-1.4296302795410156,2557
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,7,user,-2.6068828105926514,2567
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,1,7,assistant,-2.0159473419189453,2777
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,0,user,1.7773504257202148,95
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,0,assistant,-0.904480516910553,611
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,1,user,-4.1463303565979,628
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,1,assistant,-0.0363234281539917,1144
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,2,user,-3.938814163208008,1161
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,2,assistant,0.786596953868866,1430
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,3,user,-5.679471969604492,1447
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,3,assistant,-1.522796630859375,1908
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,4,user,-5.509806156158447,1918
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,4,assistant,0.36650222539901733,2169
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,5,user,-3.6000609397888184,2179
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,5,assistant,-0.7713873982429504,2425
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,6,user,-1.3131892681121826,2442
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,6,assistant,0.571575403213501,2741
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,7,user,-2.817389726638794,2758
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,2,7,assistant,-1.758331298828125,3009
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,0,user,1.7773504257202148,95
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,0,assistant,-0.05529594421386719,611
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,1,user,-4.780234336853027,628
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,1,assistant,3.7668097019195557,1144
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,2,user,-3.437197685241699,1161
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,2,assistant,-2.6137759685516357,1678
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,3,user,-6.028254985809326,1695
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,3,assistant,-0.38699156045913696,2212
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,4,user,-5.689558506011963,2229
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,4,assistant,-0.48526400327682495,2746
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,5,user,-7.272737503051758,2763
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,5,assistant,-1.9596104621887207,3053
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,6,user,-4.524657249450684,3063
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,6,assistant,-1.5570025444030762,3206
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,7,user,-1.8047618865966797,3223
tones_disappointed_8turn,imp_fraction_1_6_to_2_3,3,7,assistant,-1.4398443698883057,3369
tones_disappointed_8turn,imp_money_57_six_coins,0,0,user,1.4716564416885376,92
tones_disappointed_8turn,imp_money_57_six_coins,0,0,assistant,1.623607873916626,569
tones_disappointed_8turn,imp_money_57_six_coins,0,1,user,-2.299811840057373,586
tones_disappointed_8turn,imp_money_57_six_coins,0,1,assistant,-0.38826411962509155,1101
tones_disappointed_8turn,imp_money_57_six_coins,0,2,user,-5.866806507110596,1111
tones_disappointed_8turn,imp_money_57_six_coins,0,2,assistant,2.439958333969116,1627
tones_disappointed_8turn,imp_money_57_six_coins,0,3,user,-3.5758867263793945,1644
tones_disappointed_8turn,imp_money_57_six_coins,0,3,assistant,-0.13995665311813354,1826
tones_disappointed_8turn,imp_money_57_six_coins,0,4,user,-3.82926607131958,1836
tones_disappointed_8turn,imp_money_57_six_coins,0,4,assistant,0.46144288778305054,2013
tones_disappointed_8turn,imp_money_57_six_coins,0,5,user,-4.259086608886719,2023
tones_disappointed_8turn,imp_money_57_six_coins,0,5,assistant,1.4873182773590088,2181
tones_disappointed_8turn,imp_money_57_six_coins,0,6,user,0.34854549169540405,2198
tones_disappointed_8turn,imp_money_57_six_coins,0,6,assistant,2.672603130340576,2411
tones_disappointed_8turn,imp_money_57_six_coins,0,7,user,-2.211728572845459,2428
tones_disappointed_8turn,imp_money_57_six_coins,0,7,assistant,4.305096626281738,2668
tones_disappointed_8turn,imp_money_57_six_coins,1,0,user,1.4716567993164062,92
tones_disappointed_8turn,imp_money_57_six_coins,1,0,assistant,1.3806672096252441,551
tones_disappointed_8turn,imp_money_57_six_coins,1,1,user,-1.8628263473510742,568
tones_disappointed_8turn,imp_money_57_six_coins,1,1,assistant,-2.5235347747802734,1084
tones_disappointed_8turn,imp_money_57_six_coins,1,2,user,-2.957608938217163,1101
tones_disappointed_8turn,imp_money_57_six_coins,1,2,assistant,-5.8299102783203125,1617
tones_disappointed_8turn,imp_money_57_six_coins,1,3,user,-5.132180690765381,1634
tones_disappointed_8turn,imp_money_57_six_coins,1,3,assistant,3.322384834289551,2150
tones_disappointed_8turn,imp_money_57_six_coins,1,4,user,-5.311483860015869,2160
tones_disappointed_8turn,imp_money_57_six_coins,1,4,assistant,0.8535656929016113,2677
tones_disappointed_8turn,imp_money_57_six_coins,1,5,user,-4.798313617706299,2694
tones_disappointed_8turn,imp_money_57_six_coins,1,5,assistant,4.59755277633667,3210
tones_disappointed_8turn,imp_money_57_six_coins,1,6,user,-2.5877315998077393,3220
tones_disappointed_8turn,imp_money_57_six_coins,1,6,assistant,2.5450212955474854,3734
tones_disappointed_8turn,imp_money_57_six_coins,1,7,user,-5.182152271270752,3751
tones_disappointed_8turn,imp_money_57_six_coins,1,7,assistant,0.8169291615486145,3922
tones_disappointed_8turn,imp_money_57_six_coins,2,0,user,1.4716564416885376,92
tones_disappointed_8turn,imp_money_57_six_coins,2,0,assistant,1.663393497467041,403
tones_disappointed_8turn,imp_money_57_six_coins,2,1,user,-2.8438034057617188,420
tones_disappointed_8turn,imp_money_57_six_coins,2,1,assistant,-2.610621213912964,936
tones_disappointed_8turn,imp_money_57_six_coins,2,2,user,-6.685410976409912,946
tones_disappointed_8turn,imp_money_57_six_coins,2,2,assistant,-2.7912485599517822,1462
tones_disappointed_8turn,imp_money_57_six_coins,2,3,user,-4.955709934234619,1472
tones_disappointed_8turn,imp_money_57_six_coins,2,3,assistant,-2.590299129486084,1659
tones_disappointed_8turn,imp_money_57_six_coins,2,4,user,-1.5171489715576172,1676
tones_disappointed_8turn,imp_money_57_six_coins,2,4,assistant,-0.0686827301979065,1861
tones_disappointed_8turn,imp_money_57_six_coins,2,5,user,-2.5632615089416504,1878
tones_disappointed_8turn,imp_money_57_six_coins,2,5,assistant,-1.0224225521087646,2071
tones_disappointed_8turn,imp_money_57_six_coins,2,6,user,-2.9602112770080566,2088
tones_disappointed_8turn,imp_money_57_six_coins,2,6,assistant,1.7003934383392334,2272
tones_disappointed_8turn,imp_money_57_six_coins,2,7,user,-2.9583945274353027,2289
tones_disappointed_8turn,imp_money_57_six_coins,2,7,assistant,-0.17560982704162598,2483
tones_disappointed_8turn,imp_money_57_six_coins,3,0,user,1.4716564416885376,92
tones_disappointed_8turn,imp_money_57_six_coins,3,0,assistant,-0.002042114734649658,394
tones_disappointed_8turn,imp_money_57_six_coins,3,1,user,-5.547834873199463,404
tones_disappointed_8turn,imp_money_57_six_coins,3,1,assistant,-1.6645653247833252,920
tones_disappointed_8turn,imp_money_57_six_coins,3,2,user,-4.266839981079102,937
tones_disappointed_8turn,imp_money_57_six_coins,3,2,assistant,0.0821179747581482,1062
tones_disappointed_8turn,imp_money_57_six_coins,3,3,user,-2.040914535522461,1079
tones_disappointed_8turn,imp_money_57_six_coins,3,3,assistant,1.6730308532714844,1595
tones_disappointed_8turn,imp_money_57_six_coins,3,4,user,-4.755956172943115,1612
tones_disappointed_8turn,imp_money_57_six_coins,3,4,assistant,-0.010266482830047607,1792
tones_disappointed_8turn,imp_money_57_six_coins,3,5,user,-2.761575698852539,1802
tones_disappointed_8turn,imp_money_57_six_coins,3,5,assistant,0.4021875262260437,1953
tones_disappointed_8turn,imp_money_57_six_coins,3,6,user,-1.2054989337921143,1970
tones_disappointed_8turn,imp_money_57_six_coins,3,6,assistant,0.6403388977050781,2162
tones_disappointed_8turn,imp_money_57_six_coins,3,7,user,-3.304168939590454,2172
tones_disappointed_8turn,imp_money_57_six_coins,3,7,assistant,0.08928793668746948,2363
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,0,user,2.936685562133789,86
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,0,assistant,2.0066945552825928,603
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,1,user,-5.8856520652771,620
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,1,assistant,1.2953603267669678,1136
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,2,user,-6.077414035797119,1146
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,2,assistant,-1.6677577495574951,1543
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,3,user,-4.69332218170166,1553
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,3,assistant,-2.31280779838562,1676
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,4,user,-5.22904634475708,1686
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,4,assistant,0.20030325651168823,1831
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,5,user,-4.8825154304504395,1841
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,5,assistant,0.2256571650505066,2024
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,6,user,-5.265688419342041,2034
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,6,assistant,-0.7714291214942932,2211
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,7,user,-4.212764263153076,2221
tones_disappointed_8turn,imp_money_16_to_57_three_ops,0,7,assistant,-1.8647747039794922,2391
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,0,user,2.936685562133789,86
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,0,assistant,0.3391900956630707,602
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,1,user,-4.911272048950195,619
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,1,assistant,0.3066665232181549,1135
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,2,user,-4.689797401428223,1152
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,2,assistant,-1.4808266162872314,1668
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,3,user,-5.795566082000732,1678
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,3,assistant,-1.2701351642608643,2194
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,4,user,-3.3928370475769043,2211
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,4,assistant,-1.71303129196167,2412
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,5,user,-4.0627760887146,2422
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,5,assistant,-1.7204554080963135,2587
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,6,user,-2.838947296142578,2604
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,6,assistant,0.6234987378120422,2782
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,7,user,-3.7487568855285645,2799
tones_disappointed_8turn,imp_money_16_to_57_three_ops,1,7,assistant,-1.2245259284973145,2957
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,0,user,2.9366846084594727,86
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,0,assistant,-0.36176973581314087,602
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,1,user,-5.045741558074951,619
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,1,assistant,-0.411246120929718,1135
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,2,user,-4.164007186889648,1152
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,2,assistant,-1.5456972122192383,1667
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,3,user,-5.870164394378662,1684
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,3,assistant,-0.7774078249931335,2201
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,4,user,-5.109971523284912,2218
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,4,assistant,-0.6932420134544373,2400
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,5,user,-4.663237571716309,2410
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,5,assistant,-1.189936876296997,2553
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,6,user,-3.265300750732422,2563
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,6,assistant,-0.4615601897239685,2693
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,7,user,-4.554065704345703,2703
tones_disappointed_8turn,imp_money_16_to_57_three_ops,2,7,assistant,0.34558233618736267,2883
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,0,user,2.936685562133789,86
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,0,assistant,-1.2959604263305664,602
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,1,user,-6.094693660736084,619
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,1,assistant,0.005909740924835205,1097
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,2,user,-6.574619770050049,1107
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,2,assistant,2.897984266281128,1382
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,3,user,-4.157188892364502,1392
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,3,assistant,-1.5480568408966064,1614
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,4,user,-5.192917346954346,1624
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,4,assistant,-1.9501616954803467,1815
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,5,user,-1.0795304775238037,1832
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,5,assistant,1.2214839458465576,2003
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,6,user,-2.0595011711120605,2020
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,6,assistant,-0.42287033796310425,2207
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,7,user,-2.76689076423645,2217
tones_disappointed_8turn,imp_money_16_to_57_three_ops,3,7,assistant,1.3895046710968018,2407
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,0,user,2.821408271789551,111
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,0,assistant,-3.6363558769226074,627
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,1,user,-4.663414478302002,637
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,1,assistant,-0.5681045651435852,1153
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,2,user,-6.930212497711182,1170
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,2,assistant,-1.3654546737670898,1686
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,3,user,-4.2772016525268555,1703
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,3,assistant,0.5115146636962891,2219
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,4,user,-5.916584014892578,2236
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,4,assistant,1.876662015914917,2411
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,5,user,-5.021242141723633,2428
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,5,assistant,0.8165123462677002,2610
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,6,user,-3.2382538318634033,2620
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,6,assistant,1.1610400676727295,2796
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,7,user,-1.754152774810791,2813
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,0,7,assistant,0.6078981161117554,2984
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,0,user,2.821408748626709,111
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,0,assistant,-0.061592936515808105,627
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,1,user,-5.707378387451172,637
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,1,assistant,-2.9061851501464844,1153
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,2,user,-4.326961040496826,1163
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,2,assistant,1.6730432510375977,1678
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,3,user,-6.382526397705078,1688
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,3,assistant,-0.8004646897315979,2204
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,4,user,-7.156068325042725,2221
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,4,assistant,-1.3523409366607666,2351
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,5,user,-3.2654340267181396,2368
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,5,assistant,-1.6110587120056152,2499
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,6,user,-2.606904983520508,2509
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,6,assistant,0.3088446855545044,2644
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,7,user,-4.011510372161865,2654
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,1,7,assistant,-0.6538662314414978,2775
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,0,user,2.821408271789551,111
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,0,assistant,-1.4525139331817627,626
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,1,user,-5.779365539550781,636
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,1,assistant,1.292789101600647,1152
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,2,user,-6.100758075714111,1169
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,2,assistant,-2.2404377460479736,1685
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,3,user,-3.600503444671631,1702
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,3,assistant,2.5502543449401855,2217
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,4,user,-6.074844837188721,2234
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,4,assistant,-2.9397101402282715,2750
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,5,user,-3.815176486968994,2760
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,5,assistant,2.1251373291015625,3276
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,6,user,-4.402622222900391,3293
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,6,assistant,0.8566751480102539,3809
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,7,user,-3.525238513946533,3819
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,2,7,assistant,-1.8363754749298096,3939
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,0,user,2.821408748626709,111
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,0,assistant,0.10185593366622925,626
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,1,user,-4.54892110824585,636
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,1,assistant,-1.5990302562713623,1152
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,2,user,-6.719261169433594,1169
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,2,assistant,1.0351943969726562,1685
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,3,user,-4.5099711418151855,1695
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,3,assistant,0.9783604145050049,2211
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,4,user,-4.911432266235352,2221
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,4,assistant,-2.5254530906677246,2332
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,5,user,-3.2372076511383057,2349
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,5,assistant,-0.8398154377937317,2476
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,6,user,-4.080869197845459,2486
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,6,assistant,-0.5466654896736145,2636
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,7,user,-4.6454243659973145,2646
tones_disappointed_8turn,imp_dice_quadruple_sum17_prod120,3,7,assistant,0.8125061392784119,2792
tones_sarcastic_8turn,imp_countdown_156,0,0,user,1.9033293724060059,100
tones_sarcastic_8turn,imp_countdown_156,0,0,assistant,-5.804751396179199,616
tones_sarcastic_8turn,imp_countdown_156,0,1,user,-6.688997268676758,630
tones_sarcastic_8turn,imp_countdown_156,0,1,assistant,0.8322932124137878,1076
tones_sarcastic_8turn,imp_countdown_156,0,2,user,-4.2307281494140625,1090
tones_sarcastic_8turn,imp_countdown_156,0,2,assistant,-2.5004732608795166,1606
tones_sarcastic_8turn,imp_countdown_156,0,3,user,-3.320650577545166,1616
tones_sarcastic_8turn,imp_countdown_156,0,3,assistant,-1.692983627319336,2132
tones_sarcastic_8turn,imp_countdown_156,0,4,user,-2.8122353553771973,2146
tones_sarcastic_8turn,imp_countdown_156,0,4,assistant,2.15110445022583,2304
tones_sarcastic_8turn,imp_countdown_156,0,5,user,-3.605790615081787,2318
tones_sarcastic_8turn,imp_countdown_156,0,5,assistant,0.8197412490844727,2432
tones_sarcastic_8turn,imp_countdown_156,0,6,user,-4.201144695281982,2442
tones_sarcastic_8turn,imp_countdown_156,0,6,assistant,3.4253618717193604,2574
tones_sarcastic_8turn,imp_countdown_156,0,7,user,-2.743424892425537,2588
tones_sarcastic_8turn,imp_countdown_156,0,7,assistant,1.9671275615692139,2704
tones_sarcastic_8turn,imp_countdown_156,1,0,user,1.8891966342926025,100
tones_sarcastic_8turn,imp_countdown_156,1,0,assistant,-3.7629876136779785,616
tones_sarcastic_8turn,imp_countdown_156,1,1,user,-5.88180685043335,626
